id,speed
793,47.819866
794,20.847027
795,19.984474
796,15.07424
797,9.570878
798,22.15634
799,47.075386
800,26.559437
801,13.782141
802,16.079483
803,12.794609
804,13.976907
805,10.24934
806,35.73947
807,43.624535
808,48.045345
809,47.66664
810,47.406796
811,47.103367
812,28.853128
813,14.392849
814,19.87768
815,19.16879
816,18.012033
817,43.52119
818,35.958
819,50.75079
820,49.10564
821,25.620346
822,29.59104
823,26.728199
824,25.185663
825,25.2957
826,50.0558
827,49.187096
828,36.46612
829,33.811592
830,34.227745
831,36.04738
832,45.129734
833,37.922325
834,47.978813
835,48.332176
836,45.267094
837,43.96881
838,38.3651
839,38.121174
840,48.966293
841,49.111225
842,48.387558
843,35.346397
844,27.288486
845,22.53274
846,30.064383
847,41.58968
848,49.02275
849,49.121853
850,48.341866
851,21.3592
852,27.496695
853,25.090963
854,23.109098
855,24.535738
856,20.695482
857,43.067417
858,47.090782
859,48.16083
860,47.446358
861,46.961445
862,16.8727
863,25.887001
864,22.311157
865,20.42582
866,26.682995
867,47.117584
868,43.85591
869,49.24785
870,47.62934
871,34.075542
872,30.638834
873,24.633467
874,45.759403
875,46.13035
876,49.130558
877,48.831944
878,46.85196
879,18.972404
880,14.134301
881,11.168181
882,23.95787
883,46.271664
884,39.732388
885,48.931522
886,49.391724
887,48.58537
888,48.39808
889,47.818974
890,41.271496
891,26.188969
892,22.92802
893,22.837341
894,38.861073
895,48.048344
896,45.27919
897,43.063347
898,45.615364
899,44.849964
900,47.351498
901,47.85508
902,46.872883
903,27.363762
904,16.366127
905,18.980206
906,22.565277
907,19.317148
908,17.487772
909,13.778251
910,33.900883
911,44.128387
912,47.047997
913,47.108242
914,46.764637
915,23.704584
916,21.766052
917,16.62034
918,18.181467
919,13.249108
920,47.638947
921,48.39401
922,47.45626
923,14.426376
924,23.94423
925,21.389317
926,16.178507
927,17.838696
928,12.541242
929,10.326823
930,20.14333
931,34.939625
932,45.138416
933,47.97681
934,14.996295
935,18.597734
936,17.935253
937,16.576246
938,12.493401
939,20.467974
940,44.082787
941,48.78556
942,49.174046
943,47.82652
944,47.444828
945,30.074177
946,15.682373
947,24.039122
948,21.26751
949,16.56015
950,39.830425
951,48.15763
952,48.84317
953,45.019917
954,39.506653
955,25.36706
956,23.943459
957,18.029535
958,42.899696
959,36.970055
960,45.901855
961,47.588776
962,47.6133
963,46.24823
964,45.94869
965,45.800434
966,45.578587
967,43.416367
968,44.61587
969,44.05358
970,38.92732
971,39.954327
972,46.367886
973,16.558569
974,18.771643
975,25.670784
976,18.156536
977,16.611683
978,17.88642
979,14.063014
980,12.520653
981,22.214655
982,45.114597
983,47.913662
984,48.105434
985,47.095894
986,25.738611
987,17.613077
988,16.428974
989,11.565103
990,36.77919
991,45.01457
992,48.84254
993,47.533043
994,47.490433
995,47.16112
996,28.20507
997,13.921695
998,16.906023
999,21.729883
1000,16.620886
1001,15.196407
1002,16.712233
1003,10.767112
1004,20.084286
1005,44.9551
1006,48.368767
1007,46.82409
1008,44.9847
1009,29.344034
1010,18.048223
1011,19.270525
1012,13.147539
1013,11.421876
1014,45.086426
1015,49.1247
1016,47.78865
1017,30.800545
1018,18.585157
1019,24.151613
1020,16.606243
1021,17.24757
1022,8.879712
1023,37.959896
1024,45.321
1025,37.44724
1026,49.15396
1027,29.19881
1028,20.669258
1029,18.414268
1030,20.38691
1031,18.362617
1032,18.062637
1033,42.690365
1034,39.536068
1035,45.5203
1036,47.86809
1037,47.79394
1038,43.24802
1039,41.37292
1040,41.73367
1041,39.79199
1042,37.704704
1043,37.20215
1044,46.235775
1045,37.60731
1046,37.857468
1047,48.723286
1048,46.95605
1049,47.399582
1050,26.832542
1051,21.216644
1052,17.549383
1053,8.665902
1054,45.62075
1055,48.306316
1056,48.06688
1057,46.44265
1058,44.486687
1059,13.569227
1060,22.532646
1061,17.848886
1062,9.8133
1063,37.585163
1064,45.289127
1065,40.40011
1066,48.433655
1067,47.241154
1068,48.107574
1069,46.81896
1070,46.355434
1071,44.11471
1072,12.871527
1073,15.976066
1074,13.180207
1075,20.752884
1076,37.446175
1077,49.433346
1078,45.142044
1079,13.544454
1080,16.303225
1081,16.457756
1082,14.188025
1083,9.771005
1084,44.884014
1085,39.124046
1086,45.004738
1087,47.247818
1088,17.114777
1089,10.722049
1090,37.027275
1091,39.369778
1092,48.738346
1093,48.04111
1094,46.85501
1095,40.14032
1096,24.939705
1097,21.543295
1098,15.833718
1099,15.879562
1100,16.232647
1101,32.796146
1102,41.78302
1103,37.67907
1104,30.245577
1105,31.779799
1106,47.370316
1107,47.27149
1108,44.32338
1109,41.712883
1110,42.066895
1111,39.62398
1112,39.396633
1113,46.066616
1114,45.40533
1115,48.202522
1116,47.789867
1117,47.374767
1118,24.661924
1119,25.312103
1120,38.899944
1121,39.471012
1122,44.039402
1123,49.48277
1124,45.97523
1125,29.821505
1126,29.181477
1127,29.107777
1128,32.823338
1129,38.741333
1130,44.052155
1131,47.51855
1132,46.841263
1133,45.17917
1134,32.236603
1135,19.038574
1136,21.994755
1137,20.060501
1138,20.087769
1139,14.330087
1140,46.24194
1141,41.694546
1142,47.70322
1143,49.17157
1144,47.4924
1145,30.46711
1146,20.626932
1147,21.787666
1148,46.313896
1149,44.14023
1150,14.428594
1151,20.775696
1152,20.722258
1153,15.889412
1154,16.871908
1155,11.054232
1156,9.82552
1157,23.07975
1158,37.069954
1159,36.668343
1160,47.652863
1161,47.459232
1162,48.069904
1163,47.425037
1164,27.671131
1165,19.686224
1166,21.718863
1167,19.145758
1168,44.515438
1169,46.446922
1170,45.898735
1171,43.111725
1172,38.059116
1173,36.839504
1174,45.18157
1175,47.88741
1176,47.680344
1177,28.855553
1178,16.324848
1179,19.945501
1180,18.985304
1181,18.175003
1182,12.088162
1183,45.662518
1184,44.394714
1185,46.845894
1186,46.18843
1187,45.896053
1188,25.556879
1189,17.849495
1190,16.30743
1191,17.861006
1192,36.62137
1193,44.572395
1194,47.333855
1195,46.510944
1196,46.081444
1197,43.301384
1198,25.011995
1199,41.295033
1200,47.78043
1201,46.59127
1202,43.05717
1203,14.580663
1204,20.846956
1205,16.279491
1206,17.054527
1207,8.17151
1208,18.982927
1209,34.440624
1210,46.645706
1211,45.817085
1212,20.989902
1213,20.1376
1214,20.088171
1215,14.764204
1216,47.134792
1217,47.961086
1218,47.28254
1219,40.800903
1220,24.220892
1221,19.987469
1222,16.90011
1223,20.08574
1224,19.01619
1225,18.858883
1226,16.895443
1227,40.764435
1228,34.332977
1229,36.31686
1230,47.066433
1231,47.55228
1232,40.908085
1233,39.65222
1234,39.162754
1235,47.526447
1236,15.71573
1237,21.32628
1238,19.155155
1239,14.165094
1240,23.994503
1241,46.04704
1242,40.89132
1243,43.031326
1244,48.982952
1245,47.735622
1246,19.217695
1247,25.744736
1248,23.74408
1249,13.556049
1250,45.388287
1251,48.71826
1252,47.348442
1253,47.33563
1254,23.628553
1255,16.43399
1256,18.100016
1257,40.75521
1258,47.717392
1259,47.063587
1260,46.720573
1261,44.813843
1262,26.654438
1263,23.262234
1264,17.844847
1265,18.45913
1266,16.918484
1267,17.805859
1268,22.515694
1269,48.306877
1270,47.980633
1271,48.494865
1272,45.49254
1273,15.332699
1274,18.135204
1275,19.02426
1276,18.906757
1277,13.219619
1278,21.656347
1279,37.542572
1280,45.47217
1281,37.199924
1282,47.225983
1283,48.11382
1284,47.434597
1285,25.9773
1286,26.251554
1287,20.93207
1288,19.311525
1289,19.082802
1290,35.677937
1291,47.70532
1292,47.47309
1293,45.307594
1294,42.02565
1295,42.530693
1296,41.237865
1297,38.175137
1298,46.08891
1299,47.11924
1300,46.399334
1301,44.529465
1302,23.318487
1303,14.180998
1304,24.950344
1305,49.369423
1306,48.847336
1307,49.11585
1308,48.785385
1309,28.171236
1310,16.816433
1311,27.23219
1312,23.02101
1313,23.012966
1314,14.516329
1315,27.306156
1316,41.6109
1317,42.927254
1318,45.8152
1319,47.46946
1320,47.158062
1321,44.891697
1322,17.582651
1323,17.488503
1324,19.904932
1325,24.931377
1326,48.542347
1327,23.213684
1328,19.74494
1329,18.1038
1330,19.077688
1331,13.091004
1332,23.838236
1333,39.388718
1334,37.969
1335,48.663868
1336,47.444996
1337,45.81829
1338,18.64004
1339,18.716225
1340,18.306564
1341,17.365725
1342,48.884037
1343,48.155228
1344,42.238796
1345,28.158087
1346,25.064022
1347,20.124506
1348,20.163662
1349,43.30135
1350,39.07669
1351,40.318184
1352,41.546436
1353,39.26994
1354,40.782078
1355,38.270657
1356,43.93644
1357,36.652092
1358,47.50516
1359,26.714401
1360,29.221575
1361,25.770912
1362,21.410067
1363,16.33038
1364,15.815084
1365,12.791861
1366,11.923072
1367,40.86033
1368,47.757282
1369,27.26235
1370,26.248642
1371,16.679049
1372,10.651503
1373,39.33954
1374,47.53864
1375,47.389908
1376,48.177032
1377,27.097548
1378,18.642853
1379,42.522186
1380,43.37038
1381,47.100967
1382,19.135912
1383,11.042884
1384,38.912888
1385,43.338158
1386,40.857803
1387,48.03119
1388,48.68677
1389,45.34551
1390,13.808862
1391,16.140968
1392,20.774014
1393,15.706967
1394,16.245287
1395,12.643544
1396,42.89087
1397,48.733932
1398,48.270695
1399,48.29495
1400,23.921917
1401,24.300444
1402,47.662228
1403,47.071022
1404,46.602833
1405,45.577065
1406,44.28083
1407,44.80517
1408,44.58405
1409,43.708706
1410,42.92288
1411,45.670475
1412,47.494812
1413,46.938786
1414,11.502973
1415,26.940329
1416,40.237366
1417,46.484314
1418,46.199516
1419,45.888474
1420,15.9468355
1421,21.525894
1422,21.74358
1423,18.24869
1424,17.029844
1425,13.55703
1426,11.122273
1427,23.504198
1428,41.05038
1429,46.349697
1430,46.82629
1431,46.445484
1432,45.873302
1433,43.80863
1434,21.73944
1435,17.88117
1436,18.415462
1437,17.564177
1438,13.101244
1439,24.598751
1440,37.719833
1441,44.032803
1442,47.70272
1443,47.03857
1444,44.236496
1445,25.211548
1446,16.98302
1447,43.430843
1448,46.24965
1449,44.10582
1450,24.752691
1451,12.815841
1452,13.199596
1453,15.1817255
1454,10.773394
1455,36.26028
1456,36.896435
1457,48.113697
1458,47.81212
1459,46.45947
1460,23.437439
1461,19.690409
1462,18.448969
1463,35.6786
1464,45.444363
1465,47.13802
1466,46.631527
1467,46.175945
1468,43.872147
1469,42.28198
1470,42.469772
1471,40.798107
1472,46.32926
1473,45.76786
1474,13.508057
1475,18.312105
1476,15.529593
1477,11.719586
1478,39.54806
1479,40.340202
1480,47.370224
1481,46.777164
1482,46.4467
1483,25.435305
1484,22.718172
1485,21.865202
1486,18.383768
1487,16.228092
1488,11.688401
1489,11.674302
1490,22.553709
1491,38.540325
1492,46.201546
1493,45.826653
1494,45.466145
1495,43.185436
1496,18.441284
1497,16.612999
1498,16.872215
1499,11.727043
1500,21.989498
1501,38.26381
1502,45.2446
1503,47.82437
1504,46.59994
1505,44.555103
1506,13.230836
1507,16.427704
1508,19.78762
1509,16.864292
1510,16.82449
1511,12.023093
1512,11.975666
1513,39.15732
1514,44.57211
1515,37.2359
1516,44.974663
1517,19.393501
1518,10.242372
1519,36.000137
1520,34.78344
1521,47.20412
1522,46.001854
1523,26.147013
1524,22.491917
1525,19.963152
1526,19.699085
1527,19.687632
1528,39.71522
1529,34.619453
1530,45.606762
1531,47.213535
1532,39.33127
1533,38.956627
1534,43.470478
1535,42.57722
1536,36.129723
1537,48.584316
1538,48.125267
1539,48.55899
1540,47.798313
1541,45.13176
1542,29.274525
1543,27.935051
1544,28.91986
1545,28.074322
1546,28.45384
1547,39.182884
1548,47.37777
1549,47.896515
1550,46.45954
1551,44.23611
1552,24.987616
1553,20.1894
1554,18.2322
1555,16.495876
1556,12.036794
1557,23.93958
1558,37.16251
1559,47.478592
1560,48.211185
1561,46.7773
1562,46.362595
1563,12.709067
1564,19.644636
1565,11.574824
1566,11.847333
1567,23.119528
1568,44.255276
1569,47.4048
1570,21.870916
1571,21.378744
1572,16.215992
1573,16.86211
1574,12.54892
1575,22.919107
1576,42.67753
1577,40.69447
1578,47.25396
1579,47.44141
1580,45.687916
1581,43.97525
1582,24.042585
1583,17.150301
1584,12.932098
1585,11.641213
1586,36.5404
1587,42.40164
1588,33.57463
1589,35.55945
1590,45.8329
1591,47.18676
1592,46.688942
1593,39.734
1594,25.282192
1595,20.158333
1596,14.765379
1597,32.17946
1598,41.018448
1599,33.971165
1600,45.105957
1601,45.4165
1602,44.671257
1603,43.845974
1604,38.55197
1605,34.288845
1606,36.7334
1607,36.153484
1608,33.871502
1609,46.986656
1610,46.82727
1611,46.71744
1612,45.573254
1613,16.481007
1614,17.761059
1615,17.879978
1616,17.705656
1617,37.538654
1618,41.283737
1619,47.299984
1620,47.65674
1621,46.497234
1622,47.063156
1623,45.954124
1624,44.151817
1625,24.634373
1626,14.755489
1627,23.352545
1628,21.524529
1629,15.645113
1630,10.746317
1631,47.37613
1632,47.88575
1633,46.602486
1634,47.27886
1635,45.92572
1636,43.571743
1637,13.105594
1638,20.236122
1639,21.568409
1640,15.568357
1641,9.469498
1642,23.61804
1643,36.393456
1644,42.150658
1645,46.857285
1646,47.56859
1647,46.079826
1648,21.619152
1649,15.12023
1650,17.43487
1651,16.853157
1652,10.116778
1653,23.274153
1654,37.90594
1655,36.19826
1656,46.380222
1657,44.515816
1658,15.29715
1659,21.000288
1660,19.169344
1661,14.637912
1662,19.176323
1663,17.865725
1664,17.92191
1665,36.635006
1666,45.65791
1667,39.513588
1668,24.28732
1669,20.049229
1670,21.04601
1671,17.714632
1672,37.331955
1673,30.993616
1674,31.75992
1675,45.506363
1676,47.240475
1677,47.034267
1678,36.318024
1679,46.74038
1680,46.12635
1681,48.659885
1682,48.84828
1683,47.80869
1684,35.623295
1685,26.066374
1686,32.83449
1687,29.482204
1688,31.119478
1689,30.391855
1690,23.80298
1691,31.242449
1692,45.019737
1693,41.812355
1694,46.809044
1695,46.15784
1696,43.899586
1697,13.459161
1698,21.868103
1699,20.89127
1700,44.483833
1701,45.741215
1702,25.146963
1703,11.649819
1704,13.3072815
1705,18.75087
1706,19.000048
1707,11.920538
1708,23.534986
1709,40.80174
1710,44.637665
1711,48.38765
1712,47.693016
1713,43.792034
1714,21.263796
1715,19.528568
1716,18.941248
1717,15.56864
1718,44.633114
1719,43.016663
1720,46.478188
1721,45.831596
1722,43.511406
1723,24.267685
1724,17.567392
1725,18.056583
1726,36.52932
1727,43.30075
1728,47.012672
1729,39.225838
1730,20.626844
1731,17.384033
1732,42.718426
1733,47.069897
1734,46.997818
1735,46.754177
1736,42.447464
1737,39.068424
1738,38.529236
1739,40.983006
1740,43.888138
1741,43.710476
1742,38.56475
1743,43.810616
1744,36.08251
1745,43.600033
1746,11.758723
1747,15.841952
1748,26.365019
1749,39.916805
1750,39.9147
1751,47.51923
1752,48.38038
1753,15.193784
1754,21.899336
1755,18.512917
1756,18.224075
1757,39.57606
1758,47.51038
1759,47.14677
1760,47.880234
1761,47.098576
1762,44.723373
1763,14.9745455
1764,17.038687
1765,20.403526
1766,23.085342
1767,49.570457
1768,48.314384
1769,47.647568
1770,22.898918
1771,19.117277
1772,16.98597
1773,47.421898
1774,46.320805
1775,46.916443
1776,45.881195
1777,45.448395
1778,12.872553
1779,15.994409
1780,16.813927
1781,16.019772
1782,21.987183
1783,37.208
1784,43.273003
1785,45.522106
1786,40.518166
1787,25.573902
1788,20.531738
1789,18.502449
1790,19.362104
1791,25.031042
1792,23.363028
1793,20.563215
1794,42.424686
1795,38.8379
1796,35.21611
1797,43.850307
1798,45.76195
1799,46.561207
1800,44.824684
1801,41.373585
1802,44.328087
1803,37.557068
1804,43.01643
1805,42.71045
1806,38.033875
1807,43.92562
1808,43.47345
1809,45.492752
1810,45.972054
1811,45.196785
1812,45.366844
1813,41.31384
1814,14.811247
1815,22.074017
1816,24.217218
1817,19.492952
1818,25.23301
1819,39.531197
1820,40.796974
1821,46.731922
1822,46.24448
1823,14.53356
1824,15.833407
1825,22.057032
1826,18.765846
1827,23.49941
1828,23.582468
1829,43.76058
1830,38.37647
1831,48.08683
1832,46.30661
1833,43.41019
1834,31.584614
1835,15.636717
1836,20.568674
1837,20.458445
1838,20.250418
1839,18.72194
1840,22.62395
1841,37.725197
1842,38.63889
1843,44.16422
1844,20.550243
1845,16.909327
1846,18.931324
1847,10.879919
1848,37.898396
1849,47.612843
1850,47.068333
1851,45.29752
1852,22.130898
1853,22.113522
1854,18.895802
1855,20.818323
1856,19.922783
1857,37.026485
1858,33.675705
1859,48.68809
1860,47.653484
1861,27.549026
1862,28.381813
1863,23.219059
1864,23.514174
1865,47.366257
1866,47.35037
1867,46.837986
1868,43.21897
1869,43.719448
1870,40.667793
1871,40.54155
1872,44.42394
