id,speed
216,17.35291
217,21.971916
218,44.96041
219,48.051743
220,47.25515
221,45.670216
222,26.990067
223,16.687063
224,11.243119
225,23.629679
226,49.788055
227,48.342278
228,17.566292
229,23.265184
230,19.889393
231,19.574678
232,44.95555
233,48.69994
234,46.985607
235,18.353556
236,25.48098
237,22.196283
238,21.369837
239,43.197044
240,35.793705
241,39.12129
242,48.9894
243,48.91043
244,48.766544
245,48.545437
246,29.431013
247,21.550282
248,19.664845
249,19.182322
250,18.217413
251,33.911503
252,43.661217
253,30.97974
254,32.101303
255,47.543633
256,47.203594
257,46.09819
258,42.84245
259,40.420227
260,39.648575
261,34.812798
262,39.6206
263,43.81375
264,32.795326
265,41.930744
266,47.84498
267,45.305347
268,17.529549
269,20.11652
270,16.29235
271,15.826021
272,17.85535
273,15.88503
274,46.531387
275,47.910057
276,48.03906
277,47.814167
278,27.501215
279,13.876339
280,13.206273
281,24.869183
282,21.161503
283,19.158052
284,15.709031
285,13.933489
286,48.345787
287,47.894047
288,11.193435
289,16.830795
290,16.562012
291,13.154478
292,11.8827715
293,25.41958
294,46.597637
295,48.69948
296,48.14386
297,34.792217
298,21.383287
299,33.29508
300,23.496063
301,18.83425
302,25.066515
303,42.328857
304,39.45923
305,49.569347
306,48.734196
307,49.688446
308,45.981586
309,32.779446
310,18.271568
311,7.865899
312,42.051792
313,35.73671
314,37.44918
315,49.220993
316,47.452843
317,37.433655
318,33.517605
319,31.110987
320,43.56652
321,46.394043
322,46.487644
323,45.67446
324,45.419304
325,43.920677
326,45.666225
327,41.309464
328,41.773018
329,38.63895
330,37.383045
331,39.825043
332,41.21309
333,35.57633
334,37.32542
335,42.05303
336,47.16275
337,46.903873
338,14.62022
339,18.479473
340,20.318865
341,26.186592
342,43.245495
343,42.786938
344,48.53701
345,48.277504
346,47.607613
347,16.494286
348,37.671402
349,49.42233
350,48.945415
351,48.077744
352,31.853966
353,15.837223
354,25.681698
355,17.561695
356,16.088566
357,22.903238
358,36.813774
359,44.23544
360,43.68705
361,49.06179
362,16.508886
363,23.113815
364,17.924383
365,15.333671
366,11.797578
367,21.6954
368,41.694992
369,48.85733
370,48.77047
371,48.128757
372,47.780968
373,17.365627
374,19.789324
375,9.262888
376,20.630085
377,31.327997
378,35.50162
379,49.85538
380,31.984053
381,18.111214
382,17.19979
383,27.035048
384,48.70332
385,48.056984
386,47.675297
387,45.94402
388,42.181633
389,39.67138
390,34.98611
391,33.34047
392,48.877342
393,49.459087
394,47.609535
395,16.708042
396,16.154274
397,26.330294
398,23.774086
399,15.757625
400,11.678773
401,35.435913
402,38.497997
403,49.508423
404,47.51423
405,45.51705
406,32.823933
407,14.384491
408,18.928984
409,18.10682
410,16.116728
411,10.457833
412,43.56879
413,37.807823
414,44.61747
415,49.828564
416,48.311626
417,47.886322
418,47.581654
419,31.921942
420,15.636972
421,9.71949
422,44.617027
423,38.91336
424,50.224888
425,49.939266
426,47.462048
427,37.848736
428,30.621813
429,40.857727
430,40.49993
431,48.38554
432,47.31721
433,44.61028
434,29.875689
435,34.981037
436,24.971786
437,24.082685
438,48.244194
439,48.17292
440,48.56008
441,41.75454
442,36.002613
443,34.8793
444,29.004221
445,33.62697
446,29.293146
447,31.589922
448,46.46407
449,45.609985
450,45.403908
451,45.86474
452,44.904987
453,43.432713
454,44.370052
455,41.693775
456,42.280193
457,44.86948
458,48.901768
459,48.78835
460,37.986015
461,29.286482
462,28.844536
463,28.197012
464,35.548218
465,38.02021
466,47.868877
467,48.680367
468,47.666138
469,47.79278
470,25.176594
471,29.396559
472,29.214434
473,23.518482
474,18.432196
475,29.802876
476,48.10803
477,47.36239
478,39.068676
479,29.233257
480,30.213137
481,24.417845
482,28.249207
483,47.388954
484,46.27621
485,45.93521
486,30.321463
487,37.90265
488,30.052517
489,17.483528
490,15.874543
491,36.949383
492,42.950104
493,47.98203
494,48.21773
495,47.246822
496,24.847532
497,31.271252
498,43.085506
499,51.225315
500,50.91121
501,51.059982
502,50.794346
503,50.09908
504,35.439438
505,34.852272
506,29.518011
507,26.983479
508,28.061855
509,46.384216
510,46.544094
511,46.35998
512,44.636154
513,44.33747
514,42.392155
515,39.78782
516,40.935753
517,44.073544
518,47.331135
519,47.493546
520,20.011045
521,24.860968
522,21.350342
523,21.987513
524,15.764915
525,46.946503
526,48.174538
527,48.257725
528,47.244625
529,28.562647
530,20.252129
531,27.553095
532,21.043922
533,19.219204
534,15.063851
535,47.490604
536,27.742731
537,16.807905
538,17.811337
539,18.791105
540,16.406013
541,14.902574
542,46.49494
543,43.996136
544,47.980545
545,45.492878
546,15.451947
547,22.635836
548,22.683357
549,20.375992
550,18.29519
551,40.96045
552,40.584988
553,49.42286
554,48.07008
555,45.54362
556,28.875525
557,14.919026
558,18.7674
559,22.57022
560,17.371845
561,17.644135
562,18.765682
563,18.200218
564,15.570015
565,11.423911
566,44.788948
567,36.17937
568,38.756527
569,49.624744
570,48.683105
571,35.9294
572,45.313503
573,47.075977
574,47.28379
575,47.940563
576,47.240555
577,43.267075
578,42.49033
579,44.996918
580,45.450954
581,37.896866
582,49.416576
583,48.59771
584,14.950729
585,18.502148
586,24.270634
587,24.132774
588,19.515219
589,18.629614
590,20.664415
591,17.34651
592,46.535908
593,48.608955
594,49.138454
595,47.29481
596,45.935543
597,29.215897
598,25.258799
599,21.166357
600,14.779581
601,48.11587
602,47.676464
603,45.21315
604,13.637664
605,19.925129
606,39.21128
607,41.022644
608,48.088295
609,48.361706
610,47.139503
611,45.937275
612,43.304302
613,15.146921
614,21.220865
615,17.396265
616,16.91694
617,18.463846
618,10.683885
619,18.587326
620,39.196835
621,50.69113
622,50.119846
623,48.926716
624,46.424778
625,28.502815
626,19.718145
627,18.29375
628,19.186216
629,11.076461
630,18.951221
631,50.140594
632,49.02434
633,48.225418
634,41.060482
635,27.611774
636,24.35625
637,48.6974
638,48.995987
639,47.9633
640,41.63989
641,43.444767
642,42.131664
643,39.423027
644,39.50895
645,38.45508
646,38.04136
647,47.79958
648,48.147045
649,47.399017
650,45.867825
651,16.383667
652,19.223267
653,11.372943
654,18.065813
655,47.816315
656,47.929565
657,47.202553
658,46.454716
659,46.563396
660,44.35519
661,15.478244
662,23.68286
663,17.115292
664,17.875916
665,19.750687
666,18.44805
667,11.093248
668,43.70418
669,38.896442
670,43.896038
671,47.837627
672,44.896538
673,22.227846
674,15.915638
675,32.912148
676,48.263184
677,48.371677
678,47.672386
679,14.80393
680,24.882795
681,19.216774
682,21.78416
683,18.422256
684,43.540276
685,48.463196
686,47.705666
687,47.294945
688,44.90979
689,26.54793
690,16.14603
691,23.525925
692,16.134235
693,16.260426
694,48.414074
695,48.555702
696,38.94781
697,26.818941
698,24.74641
699,20.565714
700,16.487576
701,19.090147
702,40.128353
703,46.137493
704,47.767395
705,48.211647
706,47.16901
707,46.31868
708,44.445866
709,40.54088
710,41.591816
711,41.553913
712,41.634937
713,41.240433
714,38.296257
715,45.922146
716,39.396217
717,46.6299
718,47.75112
719,25.853277
720,12.124986
721,10.24594
722,7.746608
723,43.131195
724,42.894695
725,47.546265
726,47.2209
727,25.388466
728,14.311566
729,15.091959
730,9.772282
731,42.93212
732,47.105038
733,48.590725
734,44.892666
735,10.359615
736,11.112667
737,13.631284
738,13.806395
739,7.8138905
740,32.080673
741,42.039215
742,47.666027
743,48.352184
744,48.50191
745,24.92144
746,16.936527
747,22.577112
748,21.42056
749,16.998661
750,16.865969
751,15.984932
752,39.048344
753,48.49172
754,48.26005
755,46.76732
756,46.48489
757,14.169801
758,14.840789
759,14.684298
760,16.701479
761,11.014746
762,21.103554
763,43.971638
764,34.22619
765,37.9994
766,49.196167
767,48.85902
768,40.28656
769,21.878271
770,20.015676
771,19.962702
772,32.528847
773,45.744686
774,46.39524
775,45.75016
776,45.505905
777,45.15975
778,41.119198
779,35.475876
780,47.741833
781,47.88493
782,47.648342
783,15.347703
784,17.218573
785,16.750818
786,13.590685
787,14.962974
788,9.561393
789,21.04802
790,47.86729
791,47.958412
792,46.510456
793,47.787178
794,20.541912
795,19.077938
796,14.416832
797,8.380784
798,18.84605
799,47.250893
800,27.49318
801,12.855957
802,15.002727
803,12.712477
804,14.016172
805,10.744811
806,37.31013
807,43.850876
808,48.30757
809,47.787785
810,47.622196
811,47.20859
812,28.771763
813,13.387693
814,16.77213
815,16.047987
816,16.472229
817,42.3107
818,34.19345
819,50.60026
820,48.803143
821,28.621231
822,30.988472
823,28.172386
824,27.70862
825,27.51773
826,49.774082
827,48.697853
828,36.481674
829,35.421215
830,35.862774
831,35.670357
832,44.84019
833,38.36968
834,47.909466
835,48.43687
836,46.607777
837,43.272102
838,38.26352
839,38.650055
840,48.866364
841,49.040443
842,48.27343
843,37.078697
844,28.042265
845,24.47117
846,29.958656
847,40.916164
848,48.40095
849,49.199135
850,47.894485
851,19.35405
852,27.24378
853,27.728731
854,23.527384
855,25.598728
856,25.173288
857,42.166454
858,47.004467
859,47.949055
860,47.187378
861,46.960766
862,16.050684
863,25.799465
864,22.927294
865,20.286808
866,26.699417
867,45.847527
868,42.36127
869,48.855213
870,47.45147
871,34.74339
872,30.203226
873,24.632086
874,44.19183
875,45.84805
876,49.130737
877,48.69891
878,47.329075
879,19.1604
880,13.8649235
881,11.247066
882,20.693674
883,45.285404
884,40.392803
885,48.357555
886,49.268436
887,48.67487
888,48.263416
889,47.73431
890,41.893612
891,26.858835
892,24.190224
893,24.805582
894,39.201458
895,47.582546
896,46.077656
897,40.82184
898,46.468052
899,45.731842
900,47.76727
901,48.17019
902,46.8838
903,27.977451
904,17.630138
905,21.259344
906,17.533747
907,19.51259
908,16.840431
909,13.460929
910,35.827126
911,43.661892
912,47.08932
913,47.04757
914,46.49549
915,23.693357
916,19.688232
917,17.664448
918,20.826637
919,13.860358
920,47.681957
921,48.238125
922,47.471706
923,12.925279
924,23.45794
925,18.773293
926,15.576815
927,18.898726
928,11.560827
929,9.279444
930,16.393827
931,36.110073
932,45.4093
933,48.366596
934,14.018638
935,18.794176
936,18.891167
937,14.661229
938,10.930252
939,16.711878
940,44.702854
941,48.24196
942,49.0861
943,47.804554
944,47.45779
945,30.086538
946,15.598379
947,25.920622
948,20.27326
949,17.128231
950,41.344997
951,47.631325
952,48.386143
953,45.579834
954,39.4233
955,24.22526
956,24.360874
957,16.345661
958,40.246643
959,35.366993
960,45.606274
961,47.54156
962,47.792
963,45.489292
964,46.131508
965,47.019924
966,48.084026
967,46.773323
968,45.251614
969,44.53496
970,40.255524
971,39.067566
972,46.07599
973,18.67582
974,20.469063
975,25.423925
976,17.270258
977,16.76671
978,20.197636
979,16.74997
980,13.35233
981,23.36449
982,43.95546
983,48.096977
984,48.51107
985,47.22522
986,24.27666
987,17.214832
988,15.259912
989,10.819293
990,35.473267
991,45.27872
992,49.114548
993,47.605385
994,47.586456
995,47.170925
996,28.52158
997,16.64535
998,17.730192
999,22.361824
1000,16.562798
1001,14.241452
1002,15.209092
1003,10.041127
1004,19.725117
1005,45.35781
1006,48.45104
1007,46.90266
1008,45.032524
1009,28.489822
1010,17.009144
1011,18.717518
1012,14.313812
1013,12.779615
1014,45.603657
1015,48.93983
1016,47.68946
1017,29.82921
1018,19.195967
1019,24.9829
1020,15.363693
1021,17.605211
1022,9.702224
1023,37.164818
1024,44.599907
1025,37.079796
1026,48.98218
1027,28.860474
1028,20.942282
1029,19.457685
1030,20.575762
1031,19.485788
1032,19.828121
1033,41.833427
1034,40.8188
1035,45.660465
1036,48.240707
1037,48.182663
1038,43.07582
1039,40.04497
1040,42.317905
1041,39.141468
1042,36.102966
1043,37.22807
1044,46.562008
1045,39.13213
1046,38.09355
1047,48.167587
1048,46.63777
1049,47.630154
1050,27.171373
1051,21.25703
1052,17.754776
1053,6.6458654
1054,45.414272
1055,48.408924
1056,48.02808
1057,46.627285
1058,44.7604
1059,12.537836
1060,22.128323
1061,19.358044
1062,9.070123
1063,38.105976
1064,46.5702
1065,42.023804
1066,48.96655
1067,47.56344
1068,48.389202
1069,47.00004
1070,46.62739
1071,44.49197
1072,12.8986635
1073,16.496159
1074,13.507624
1075,21.40992
1076,37.91803
1077,49.47582
1078,44.946335
1079,12.432462
1080,16.511448
1081,15.930484
1082,14.258712
1083,10.092394
1084,44.921623
1085,39.587772
1086,44.25232
1087,47.20428
1088,18.231462
1089,9.7872095
1090,38.305058
1091,41.172005
1092,48.692715
1093,47.832554
1094,46.56039
1095,38.241253
1096,25.187227
1097,20.37887
1098,15.824484
1099,15.956954
1100,16.567133
1101,30.234533
1102,41.082138
1103,37.79562
1104,28.644316
1105,30.792776
1106,47.930336
1107,47.484844
1108,44.06073
1109,42.162125
1110,43.78764
1111,39.83547
1112,39.87308
1113,45.11831
1114,46.976936
1115,48.367126
1116,48.092625
1117,47.82099
1118,26.988834
1119,23.570889
1120,39.985058
1121,40.35215
1122,43.246952
1123,49.47449
1124,46.17936
1125,29.236496
1126,29.755339
1127,29.415344
1128,35.36856
1129,37.680103
1130,45.178387
1131,47.397614
1132,47.072155
1133,45.22726
1134,32.123528
1135,18.07504
1136,22.672108
1137,18.545715
1138,20.65749
1139,14.628999
1140,46.829792
1141,41.408573
1142,47.69922
1143,49.34396
1144,47.502586
1145,30.583967
1146,20.419357
1147,21.217619
1148,46.11122
1149,44.17593
1150,15.169898
1151,22.806229
1152,23.091236
1153,16.692587
1154,18.058163
1155,13.050968
1156,12.354794
1157,24.24507
1158,38.68259
1159,37.124886
1160,47.564766
1161,47.46002
1162,48.214985
1163,47.39053
1164,27.218163
1165,19.299627
1166,23.190487
1167,20.007656
1168,43.382042
1169,46.48937
1170,45.8273
1171,43.82101
1172,36.969677
1173,37.521023
1174,45.788788
1175,47.82905
1176,47.77156
1177,27.654871
1178,14.97575
1179,19.378618
1180,18.43677
1181,18.4288
1182,12.796951
1183,45.79922
1184,43.09853
1185,46.644558
1186,46.21792
1187,45.76319
1188,25.022621
1189,16.551208
1190,15.376724
1191,17.904034
1192,37.457005
1193,45.151432
1194,47.453594
1195,46.557213
1196,45.92818
1197,43.572453
1198,24.922285
1199,41.425518
1200,47.893635
1201,47.56732
1202,43.43694
1203,15.764139
1204,23.32147
1205,17.411102
1206,17.041107
1207,7.5579796
1208,18.917862
1209,33.826984
1210,47.085693
1211,45.244514
1212,21.420536
1213,19.917171
1214,20.30383
1215,17.399445
1216,46.87563
1217,48.09336
1218,47.648605
1219,41.036472
1220,25.23607
1221,21.990969
1222,17.93944
1223,21.688519
1224,19.242798
1225,17.796114
1226,17.889242
1227,39.56961
1228,33.951412
1229,36.18264
1230,47.236076
1231,47.80558
1232,42.096672
1233,40.254307
1234,39.497486
1235,47.211407
1236,15.071111
1237,21.815105
1238,18.084862
1239,12.674017
1240,23.175852
1241,46.481335
1242,41.289253
1243,42.353775
1244,48.941994
1245,47.817444
1246,19.339445
1247,27.664167
1248,26.011967
1249,12.676488
1250,45.701885
1251,49.04599
1252,47.532852
1253,47.68727
1254,25.854067
1255,15.789173
1256,17.781126
1257,41.257767
1258,47.54076
1259,47.27273
1260,47.175186
1261,45.139297
1262,27.37076
1263,22.81713
1264,17.447721
1265,17.33846
1266,15.666142
1267,16.960796
1268,21.815044
1269,48.669266
1270,48.100903
1271,48.75923
1272,45.41942
1273,14.768413
1274,19.46943
1275,17.921314
1276,18.72856
1277,12.551633
1278,22.066174
1279,37.329453
1280,46.41659
1281,37.84103
1282,47.219955
1283,48.01435
1284,47.800858
1285,25.727488
1286,26.67735
1287,22.508371
1288,19.862307
1289,18.944132
1290,36.571922
1291,47.71639
1292,47.599678
1293,44.84061
1294,42.640472
1295,43.011692
1296,40.844616
1297,37.59758
1298,46.466022
1299,46.62762
1300,46.634953
1301,44.903984
1302,22.187595
1303,13.774441
1304,23.523556
1305,49.61885
1306,49.515194
1307,49.736446
1308,49.349804
1309,28.068804
1310,20.83273
1311,29.508888
1312,24.504799
1313,24.871403
1314,15.556233
1315,28.147043
1316,39.934013
1317,40.516834
1318,43.284027
1319,47.154522
1320,47.07791
1321,44.734703
1322,17.551672
1323,17.557219
1324,21.046623
1325,25.872932
1326,48.187996
1327,22.954496
1328,20.421686
1329,19.369902
1330,20.175444
1331,13.0718355
1332,24.94484
1333,39.975677
1334,39.115753
1335,48.83824
1336,47.194813
1337,45.579132
1338,19.978933
1339,18.998894
1340,19.619495
1341,18.041595
1342,49.148766
1343,48.626083
1344,41.424652
1345,28.548336
1346,25.699738
1347,19.45408
1348,18.64257
1349,41.00352
1350,39.698387
1351,39.588932
1352,41.164757
1353,39.063717
1354,41.831238
1355,38.22501
1356,43.875908
1357,36.827515
1358,47.39345
1359,27.52786
1360,27.991325
1361,26.702774
1362,20.617706
1363,15.854252
1364,15.179118
1365,11.315288
1366,11.696996
1367,40.240055
1368,47.522747
1369,27.296577
1370,25.890884
1371,16.390512
1372,9.523019
1373,36.540367
1374,47.192215
1375,47.78623
1376,48.149464
1377,27.87858
1378,17.960333
1379,40.421543
1380,41.21182
1381,47.227566
1382,18.664513
1383,10.294908
1384,38.388645
1385,44.366608
1386,39.729748
1387,47.87518
1388,48.779484
1389,45.84099
1390,10.318978
1391,13.296637
1392,21.556177
1393,16.257992
1394,16.295105
1395,12.393458
1396,43.259308
1397,48.68227
1398,47.93875
1399,48.277885
1400,23.150373
1401,24.251894
1402,47.09479
1403,46.42558
1404,46.03881
1405,45.214294
1406,44.410343
1407,43.00268
1408,45.5029
1409,45.73876
1410,44.465847
1411,46.654232
1412,46.944035
1413,46.801453
1414,12.015338
1415,27.458687
1416,39.88587
1417,46.4258
1418,45.944893
1419,45.586906
1420,15.499794
1421,21.672615
1422,20.935638
1423,16.432884
1424,16.430183
1425,13.1728115
1426,10.359958
1427,24.218721
1428,40.296795
1429,46.488373
1430,47.063793
1431,46.21139
1432,45.730526
1433,43.561543
1434,19.82425
1435,17.035246
1436,17.852814
1437,17.287374
1438,11.590806
1439,21.8481
1440,37.39247
1441,43.098297
1442,47.235935
1443,46.45787
1444,43.87834
1445,24.973833
1446,15.388284
1447,43.3028
1448,46.267563
1449,44.16494
1450,26.224852
1451,12.095716
1452,13.458165
1453,15.493312
1454,10.7974615
1455,37.6664
1456,38.0471
1457,47.86846
1458,47.81765
1459,46.67529
1460,22.26815
1461,18.274622
1462,19.409021
1463,35.659374
1464,45.28332
1465,46.80988
1466,46.50452
1467,45.368076
1468,43.85008
1469,42.224453
1470,43.731323
1471,41.962914
1472,46.309135
1473,45.951313
1474,12.273115
1475,17.635508
1476,16.381395
1477,10.615122
1478,38.935978
1479,40.33917
1480,47.84239
1481,47.142517
1482,46.789417
1483,25.085464
1484,24.498413
1485,23.497808
1486,20.859844
1487,18.01978
1488,10.315632
1489,10.931607
1490,23.49469
1491,38.270718
1492,45.77057
1493,45.104267
1494,44.722675
1495,42.10561
1496,19.269667
1497,16.935276
1498,17.071669
1499,9.812586
1500,22.513832
1501,37.62702
1502,44.378838
1503,47.93424
1504,46.647507
1505,44.29102
1506,13.333716
1507,16.498196
1508,20.64209
1509,17.314032
1510,15.9120655
1511,11.671854
1512,11.190971
1513,37.62341
1514,44.565765
1515,37.800495
1516,43.977615
1517,19.780094
1518,9.274763
1519,35.927185
1520,35.274708
1521,47.75315
1522,46.641727
1523,26.12381
1524,22.238348
1525,18.418524
1526,18.9296
1527,19.152334
1528,39.859074
1529,33.022114
1530,45.729206
1531,47.177586
1532,39.761593
1533,38.885433
1534,43.784264
1535,44.025356
1536,34.231274
1537,48.023037
1538,47.685978
1539,47.651676
1540,47.1633
1541,44.52349
1542,30.844597
1543,28.264706
1544,28.494822
1545,28.387693
1546,28.120178
1547,39.090332
1548,47.702595
1549,48.420155
1550,46.748825
1551,44.20288
1552,24.289455
1553,20.827942
1554,19.165932
1555,16.423893
1556,10.832608
1557,24.766216
1558,37.131874
1559,47.84329
1560,48.199577
1561,47.133526
1562,46.636974
1563,11.198937
1564,19.16376
1565,11.26081
1566,12.012288
1567,25.194025
1568,44.853245
1569,47.72024
1570,22.691187
1571,22.283812
1572,16.283714
1573,16.4855
1574,13.43077
1575,24.368671
1576,43.447697
1577,40.807133
1578,47.477417
1579,47.68163
1580,46.401974
1581,44.225597
1582,24.575558
1583,16.624979
1584,11.474991
1585,12.48241
1586,36.810394
1587,44.21272
1588,34.04886
1589,36.46262
1590,46.02872
1591,47.599045
1592,47.097866
1593,38.07751
1594,25.298979
1595,18.985489
1596,13.243957
1597,32.087357
1598,41.795715
1599,34.004414
1600,44.615803
1601,44.92432
1602,44.23481
1603,43.77276
1604,38.902283
1605,34.169594
1606,37.76813
1607,36.77968
1608,33.378258
1609,46.682743
1610,46.369724
1611,46.30159
1612,44.8509
1613,17.756573
1614,17.855984
1615,17.967686
1616,17.377998
1617,36.197903
1618,41.378624
1619,46.90681
1620,47.435028
1621,46.366634
1622,46.919537
1623,46.148598
1624,43.88339
1625,24.777138
1626,16.648321
1627,24.963375
1628,23.373356
1629,16.180614
1630,11.3278675
1631,47.110912
1632,47.520638
1633,46.587936
1634,47.20444
1635,46.13763
1636,43.42649
1637,12.146493
1638,20.557056
1639,21.661667
1640,15.759656
1641,9.293381
1642,24.474566
1643,36.22794
1644,43.18362
1645,46.99793
1646,47.87327
1647,46.629417
1648,21.659952
1649,16.383278
1650,18.449442
1651,18.514927
1652,10.199054
1653,25.432444
1654,38.13334
1655,37.045177
1656,46.395325
1657,44.263336
1658,12.908935
1659,21.319466
1660,20.549177
1661,15.426762
1662,21.248169
1663,21.432758
1664,19.94884
1665,36.282516
1666,46.097095
1667,38.601055
1668,24.337976
1669,17.145739
1670,18.604174
1671,18.508215
1672,37.05388
1673,31.123732
1674,30.57903
1675,45.433537
1676,45.975346
1677,45.50461
1678,35.09576
1679,46.06316
1680,47.19596
1681,48.29287
1682,48.902946
1683,47.43239
1684,33.14995
1685,28.212265
1686,34.60875
1687,27.597551
1688,28.724785
1689,27.723648
1690,23.673365
1691,30.439978
1692,43.97122
1693,40.62893
1694,46.97352
1695,46.717884
1696,44.28611
1697,11.270678
1698,20.966116
1699,20.40608
1700,45.61288
1701,45.87442
1702,25.361101
1703,11.174856
1704,12.550137
1705,19.655367
1706,17.83192
1707,12.766949
1708,26.501886
1709,40.710842
1710,43.911366
1711,48.567425
1712,47.79341
1713,44.065834
1714,21.908876
1715,20.356274
1716,18.630234
1717,14.943471
1718,44.366276
1719,42.72625
1720,46.912315
1721,46.744503
1722,43.802143
1723,25.325756
1724,15.571029
1725,18.038746
1726,38.714676
1727,45.315483
1728,47.37222
1729,38.36259
1730,18.717749
1731,15.327985
1732,43.4843
1733,47.76327
1734,47.55947
1735,46.90185
1736,41.9809
1737,39.75236
1738,38.23948
1739,41.258217
1740,46.00474
1741,45.98747
1742,38.478683
1743,44.153694
1744,34.38186
1745,44.08655
1746,10.4251375
1747,14.320132
1748,24.190113
1749,38.250336
1750,38.790657
1751,47.19432
1752,48.224094
1753,16.117617
1754,21.587162
1755,20.690226
1756,20.503607
1757,40.827515
1758,47.32818
1759,47.11556
1760,47.53106
1761,46.95742
1762,44.092014
1763,13.305456
1764,16.84176
1765,21.069
1766,22.906933
1767,49.75539
1768,48.62801
1769,47.96042
1770,23.286957
1771,20.440224
1772,17.20544
1773,46.431156
1774,45.245296
1775,45.662712
1776,44.92737
1777,44.48515
1778,9.974783
1779,14.38064
1780,16.67459
1781,16.041046
1782,21.724821
1783,37.76497
1784,43.78283
1785,44.120354
1786,41.35661
1787,30.664562
1788,23.030987
1789,19.695251
1790,19.32239
1791,26.733389
1792,24.446892
1793,20.151867
1794,41.21374
1795,37.93215
1796,35.41236
1797,45.498558
1798,46.11915
1799,46.203247
1800,44.318478
1801,41.619778
1802,43.71671
1803,37.337967
1804,42.36697
1805,42.451897
1806,37.34759
1807,43.735348
1808,44.48485
1809,45.236267
1810,45.618988
1811,44.70975
1812,44.44344
1813,40.728996
1814,13.454938
1815,22.386265
1816,23.704819
1817,18.423063
1818,25.683569
1819,40.456688
1820,42.514
1821,46.862812
1822,46.191826
1823,15.446931
1824,17.731615
1825,22.280903
1826,17.998993
1827,24.780823
1828,25.945183
1829,42.823517
1830,38.00678
1831,48.590096
1832,46.313812
1833,44.545322
1834,33.63124
1835,15.333261
1836,18.79136
1837,20.195162
1838,21.166111
1839,20.929089
1840,24.244175
1841,36.000053
1842,37.451283
1843,45.49101
1844,20.691944
1845,16.641659
1846,19.131346
1847,10.632563
1848,37.082916
1849,47.526672
1850,46.977833
1851,44.913692
1852,19.742973
1853,21.189285
1854,19.592644
1855,21.700996
1856,20.207096
1857,37.96513
1858,34.71907
1859,48.042458
1860,47.225662
1861,28.659767
1862,29.64442
1863,23.994263
1864,23.1128
1865,47.626274
1866,47.391647
1867,45.971226
1868,42.294613
1869,43.104225
1870,41.74312
1871,40.708015
